player_key,name,position,team,latest_value,mean_expected_points,mean_std_points,det_selection_rate,selection_freq
207,Jean-Philippe Mateta,FWD,Crystal Palace,76.0,5.818398859570502,3.1765712789148,0.13513513513513514,0.009668304668304668
755,Omar Marmoush,MID,Manchester City,75.0,6.343963390353703,3.8092995124482765,0.10810810810810811,0.009373464373464374
230,Dwight McNeil,DEF,Everton,51.0,5.288373824501011,3.179719730076505,0.16216216216216217,0.009238329238329238
89,Mikkel Damsgaard,MID,Brentford,49.0,3.934024461925337,1.9393209409557781,0.10810810810810811,0.009176904176904177
398,Anthony Gordon,MID,Newcastle United,74.0,4.621035050168834,2.111458948318174,0.08108108108108109,0.009103194103194103
199,Eberechi Eze,DEF,Crystal Palace,70.0,5.318588305027504,2.738471964385206,0.13513513513513514,0.008808353808353809
432,Anthony Elanga,DEF,Nottingham Forest,55.0,4.720957801408293,2.5487465985771407,0.10810810810810811,0.008771498771498772
210,Tyrick Mitchell,MID,Crystal Palace,48.0,3.8393589663398133,2.2832138539513593,0.08108108108108109,0.008746928746928747
211,Daniel Muñoz,FWD,Crystal Palace,52.0,5.240033052922277,2.81477498596172,0.08108108108108109,0.008611793611793612
180,Nicolas Jackson,FWD,Chelsea,77.0,5.2000457660968715,2.9338795390538817,0.08108108108108109,0.007997542997542998
580,Dean Huijsen,DEF,Bournemouth,45.0,4.405018717851673,2.7402954438605955,0.08108108108108109,0.007911547911547911
233,Amadou Onana,MID,Aston Villa,48.0,3.4388533617861587,1.589687582492511,0.08108108108108109,0.007788697788697788
495,Pedro Porro,DEF,Tottenham,53.0,3.873959908871817,2.5129349888971726,0.08108108108108109,0.007665847665847666
388,Aaron Wan-Bissaka,DEF,West Ham,44.0,3.3196636627450298,2.4840094133878843,0.10810810810810811,0.007555282555282555
417,Sandro Tonali,MID,Newcastle United,55.0,3.5291779003018653,1.6951971161353767,0.02702702702702703,0.007383292383292384
348,Phil Foden,DEF,Manchester City,91.0,4.230015518500872,2.1302782962052405,0.10810810810810811,0.007211302211302211
329,Alexis Mac Allister,DEF,Liverpool,62.0,5.8380713556723975,2.2366033129325475,0.05405405405405406,0.007063882063882064
148,Danny Welbeck,FWD,Brighton,55.0,5.46541193870084,2.592816624113869,0.08108108108108109,0.007002457002457003
168,Enzo Fernández,DEF,Chelsea,47.0,4.441985787871472,1.9822542599807618,0.05405405405405406,0.006683046683046683
18,William Saliba,DEF,Arsenal,65.0,4.812709210699465,2.6724338186796213,0.05405405405405406,0.006658476658476659
232,Iliman Ndiaye,FWD,Everton,52.0,5.084334900543674,2.370799485245925,0.05405405405405406,0.006400491400491401
238,Ashley Young,DEF,Everton,42.0,3.9353410462985736,2.0947842593498067,0.16216216216216217,0.006277641277641278
57,Youri Tielemans,MID,Aston Villa,55.0,3.8402504757761378,1.774252389588353,0.02702702702702703,0.0061547911547911545
326,Ibrahima Konaté,DEF,Liverpool,53.0,5.364073046953232,2.561083277618233,0.02702702702702703,0.006142506142506142
74,Dango Ouattara,DEF,Bournemouth,47.0,4.323923414954168,2.7420219370140804,0.05405405405405406,0.006056511056511057
415,Fabian Schär,DEF,Newcastle United,55.0,4.450571072446722,2.6579796699558615,0.08108108108108109,0.00585995085995086
650,Maxence Lacroix,DEF,Crystal Palace,45.0,4.250733238694172,2.480147356193869,0.08108108108108109,0.005798525798525798
236,James Tarkowski,DEF,Everton,49.0,4.45539212584017,2.038728222778272,0.10810810810810811,0.005601965601965602
566,Jørgen Strand Larsen,FWD,Wolverhampton Wanderers,52.0,4.385976197294266,2.4576399871893106,0.10810810810810811,0.005577395577395577
20,Thomas Partey,MID,Arsenal,49.0,3.614630869350509,2.1731255253885124,0.0,0.005577395577395577
115,Carlos Baleba,MID,Brighton,50.0,2.674301453448631,1.938301035758664,0.02702702702702703,0.005466830466830466
535,Jean-Ricner Bellegarde,MID,Wolverhampton Wanderers,49.0,2.628495179830231,1.8665045916152554,0.05405405405405406,0.005417690417690418
101,Christian Nørgaard,MID,Brentford,48.0,3.207411286169768,2.0651635561901185,0.05405405405405406,0.005393120393120393
88,Nathan Collins,DEF,Brentford,46.0,3.926627880666977,2.8093992088452167,0.02702702702702703,0.005208845208845209
594,Noussair Mazraoui,DEF,Manchester United,42.0,2.911916566551071,1.776511202273709,0.08108108108108109,0.005184275184275184
231,Vitalii Mykolenko,DEF,Everton,44.0,4.255890537057502,2.156499874522038,0.05405405405405406,0.005159705159705159
4,Kai Havertz,FWD,Arsenal,77.0,5.465155910195967,2.7902368046726242,0.02702702702702703,0.005049140049140049
159,Trevoh Chalobah,DEF,Crystal Palace,44.0,4.291646505335277,2.368222528672654,0.08108108108108109,0.005024570024570025
268,Liam Delap,FWD,Ipswich,56.0,4.310806581189063,2.954789631851696,0.02702702702702703,0.00484029484029484
145,Joël Veltman,DEF,Brighton,43.0,3.8045521791145602,2.3286870038854808,0.02702702702702703,0.004803439803439803
437,Neco Williams,DEF,Nottingham Forest,45.0,3.6390304441013748,2.435523643868462,0.02702702702702703,0.00472972972972973
70,Milos Kerkez,DEF,Bournemouth,53.0,4.147189219427231,2.3931909140146095,0.0,0.004717444717444718
295,James Justin,DEF,Leicester,41.0,2.196246775249994,1.474278292562809,0.05405405405405406,0.004643734643734644
91,Mark Flekken,GK,Brentford,45.0,4.36208238265663,2.1184324475988063,0.08108108108108109,0.0045577395577395576
252,Raúl Jiménez,DEF,Fulham,53.0,4.331672355162522,2.554981876658283,0.08108108108108109,0.004533169533169533
635,Bilal El Khannouss,MID,Leicester,48.0,2.5945244086045363,1.531521125591313,0.08108108108108109,0.0044471744471744476
324,Curtis Jones,DEF,Liverpool,53.0,3.9777626585851937,1.9248865606103402,0.02702702702702703,0.004410319410319411
434,Callum Hudson-Odoi,MID,Nottingham Forest,51.0,3.6731241707739124,2.0432271391211994,0.02702702702702703,0.004410319410319411
44,Ezri Konsa Ngoyo,DEF,Aston Villa,44.0,3.6681628423181905,2.343918565510596,0.02702702702702703,0.0042506142506142505
6,Jurriën Timber,DEF,Arsenal,56.0,4.297751655946675,2.599086083639881,0.05405405405405406,0.004176904176904177
618,Georginio Rutter,MID,Brighton,51.0,3.2476583776419274,1.7333108977031724,0.05405405405405406,0.004164619164619164
78,Antoine Semenyo,FWD,Bournemouth,57.0,4.957638675989978,2.481695586277359,0.0,0.004090909090909091
498,Cristian Romero,DEF,Tottenham,49.0,3.579725301852352,2.6275474824964675,0.05405405405405406,0.004066339066339067
259,Harry Wilson,DEF,Fulham,52.0,3.3497971073857635,2.1644517194881683,0.08108108108108109,0.00398034398034398
418,Kieran Trippier,DEF,Newcastle United,57.0,3.713347081460148,2.2371706653066075,0.08108108108108109,0.0038820638820638823
298,Stephy Mavididi,MID,Leicester,50.0,2.6135690484564784,1.3456922040308616,0.0,0.0038820638820638823
593,Matthijs de Ligt,DEF,Manchester United,48.0,2.5647864549512747,2.0231577289645295,0.05405405405405406,0.0038574938574938576
570,Abdul Fatawu,MID,Leicester,54.0,3.3500584398915927,1.5590775885539152,0.02702702702702703,0.003759213759213759
633,Mikel Merino,DEF,Arsenal,61.0,3.5198394332074563,2.6299407094988028,0.02702702702702703,0.003722358722358722
399,Lewis Hall,MID,Newcastle United,50.0,4.111926070850153,2.6728002091440355,0.02702702702702703,0.0036363636363636364
579,Ryan Sessegnon,FWD,Fulham,42.0,3.5580108317423926,2.445962414964939,0.08108108108108109,0.0035749385749385748
506,Micky van de Ven,DEF,Tottenham,45.0,3.6885466613140405,2.6832164160067205,0.05405405405405406,0.0035503685503685506
121,Julio Enciso,MID,Brighton,54.0,2.1574621568409467,1.3150294425324438,0.02702702702702703,0.0035135135135135136
235,Jordan Pickford,GK,Everton,51.0,5.882244283736274,2.5847099020800517,0.0,0.0034766584766584767
135,Yankuba Minteh,GK,Brighton,48.0,3.863137709489775,2.7222530839139782,0.02702702702702703,0.0034766584766584767
395,Dan Burn,DEF,Newcastle United,45.0,3.710679615659272,2.5435241294599664,0.0,0.0032923832923832923
63,Ryan Christie,MID,Bournemouth,49.0,2.8579706597133288,1.786485757313058,0.02702702702702703,0.003243243243243243
162,Levi Colwill,DEF,Chelsea,44.0,3.055344495227015,2.164414729760565,0.02702702702702703,0.0031941031941031942
524,Max Kilman,DEF,West Ham,43.0,2.4794942071626864,1.8695848382851663,0.02702702702702703,0.0031941031941031942
14,Aaron Ramsdale,GK,Southampton,44.0,3.602416178039572,2.2192490495915718,0.0,0.0031326781326781327
185,Robert Sánchez,GK,Chelsea,45.0,4.815940160784441,2.809685604356098,0.02702702702702703,0.0029115479115479114
144,Jan Paul van Hecke,DEF,Brighton,45.0,2.9499909771713413,2.226548938579361,0.02702702702702703,0.002837837837837838
557,Mario Lemina,MID,Wolverhampton Wanderers,50.0,3.1912741884305422,1.9968299081286052,0.02702702702702703,0.0028255528255528256
482,Yves Bissouma,MID,Tottenham,48.0,2.5050258918212855,1.4878287134483401,0.05405405405405406,0.0028132678132678133
607,Nico O'Reilly,DEF,Manchester City,49.0,4.374638602437554,1.7057453684229835,0.02702702702702703,0.002764127764127764
126,Jack Hinshelwood,DEF,Brighton,49.0,3.1950442565751724,1.9391647029941792,0.0,0.002665847665847666
306,Jamie Vardy,FWD,Leicester,53.0,4.3396193864186685,2.298617514854868,0.0,0.002628992628992629
565,Pablo Sarabia,MID,Wolverhampton Wanderers,50.0,2.1941409869349857,1.8539325980999595,0.02702702702702703,0.002628992628992629
53,Jacob Ramsey,MID,Aston Villa,54.0,3.037343475252545,1.613761896537017,0.02702702702702703,0.0024692874692874693
608,Tyler Dibling,MID,Southampton,43.0,2.2344483642336828,1.5211378377197593,0.0,0.0024324324324324323
504,Djed Spence,DEF,Tottenham,44.0,2.7417834522735696,2.37022100511386,0.02702702702702703,0.0023832923832923835
36,Lucas Digne,DEF,Aston Villa,45.0,3.206506969096768,1.8709123650334258,0.0,0.002371007371007371
219,Jarrad Branthwaite,DEF,Everton,48.0,3.9341873194923647,1.6332960213270797,0.02702702702702703,0.002371007371007371
49,Tyrone Mings,DEF,Aston Villa,44.0,4.500777457942419,2.4647231858219,0.0,0.0023095823095823096
512,Michail Antonio,FWD,West Ham,54.0,3.050907696493055,2.791604665754114,0.0,0.0022358722358722357
201,Dean Henderson,GK,Crystal Palace,46.0,4.680801870091907,2.6195751980603075,0.0,0.00214987714987715
372,Alejandro Garnacho,FWD,Manchester United,59.0,3.186044369936215,1.873932856081346,0.02702702702702703,0.00214987714987715
181,Christopher Nkunku,DEF,Chelsea,57.0,2.473864606201085,2.085054251820534,0.02702702702702703,0.002076167076167076
582,Jake O'Brien,MID,Everton,45.0,3.5459507106512,2.36972531079987,0.02702702702702703,0.00199017199017199
267,Leif Davis,DEF,Ipswich,42.0,1.7655060019917552,1.7326772551639553,0.0,0.0019287469287469288
386,Jadon Sancho,DEF,Chelsea,62.0,3.379632754316089,1.6526655000070283,0.02702702702702703,0.0019287469287469288
449,Ryan Yates,MID,Nottingham Forest,48.0,2.1805640946255336,1.4687165045868662,0.02702702702702703,0.0019164619164619165
83,Marcus Tavernier,DEF,Bournemouth,54.0,3.221460760281274,1.9034184513648,0.0,0.0018673218673218672
383,André Onana,GK,Manchester United,49.0,4.167547800375269,2.3824909502561566,0.0,0.0018550368550368551
443,Matz Sels,GK,Nottingham Forest,52.0,4.982641469665095,2.434678973912519,0.0,0.0018550368550368551
725,Donyell Malen,DEF,Aston Villa,53.0,3.143728658298908,1.730612709561097,0.02702702702702703,0.0018304668304668305
38,Jhon Durán,DEF,Aston Villa,58.0,3.0581643943537418,1.8785774941948308,0.0,0.0017813267813267812
255,Antonee Robinson,DEF,Fulham,47.0,3.2191875749104666,2.1867939251594866,0.0,0.0017690417690417691
194,Chris Richards,DEF,Crystal Palace,44.0,3.3324097515564404,2.1827588281600407,0.0,0.0017444717444717445
117,Facundo Buonanotte,MID,Leicester,45.0,2.751160000967363,1.6061189850545206,0.0,0.0017321867321867322
768,Mathys Tel,FWD,Tottenham,58.0,2.934308932550763,1.4746826528579833,0.0,0.0017321867321867322
380,Lisandro Martínez,DEF,Manchester United,44.0,3.6588347935563945,2.575957619437682,0.0,0.0016830466830466831
224,Jack Harrison,DEF,Everton,52.0,2.86323173520223,1.2460454821486733,0.02702702702702703,0.0015970515970515971
94,Vitaly Janelt,MID,Brentford,48.0,2.629380684223537,1.1238425887335872,0.0,0.0015970515970515971
389,Joshua Zirkzee,FWD,Manchester United,65.0,2.432852342541329,1.7067178169712678,0.0,0.0015847665847665848
578,Riccardo Calafiori,FWD,Arsenal,58.0,2.344943644962504,2.0677162005622947,0.0,0.0015601965601965602
629,Matt O'Riley,FWD,Brighton,55.0,2.7664682157970812,1.5566728666647212,0.02702702702702703,0.0015479115479115479
12,Ethan Nwaneri,FWD,Arsenal,44.0,2.5320017346102643,1.6363295353218192,0.02702702702702703,0.0014127764127764128
104,Ethan Pinnock,DEF,Brentford,44.0,2.5623062993170556,1.730356047476777,0.02702702702702703,0.0013759213759213758
187,Tosin Adarabioyo,FWD,Chelsea,42.0,3.7075577749182314,2.810523905623804,0.0,0.0013759213759213758
272,George Hirst,DEF,Ipswich,54.0,1.7145966380591346,1.3578447371201745,0.0,0.0013267813267813268
413,Nick Pope,GK,Newcastle United,50.0,4.659138750341937,1.9463478296164918,0.0,0.0013267813267813268
528,Konstantinos Mavropanos,DEF,West Ham,43.0,1.6334710735381832,1.3278294448206762,0.0,0.0012899262899262898
612,Wilson Odobert,MID,Tottenham,53.0,2.0035801637180755,1.0347599527108222,0.02702702702702703,0.0012776412776412777
652,Manuel Ugarte,MID,Manchester United,49.0,1.7808883950865313,1.0968519200011373,0.0,0.0012285012285012285
167,Axel Disasi,DEF,Chelsea,42.0,4.278747716638294,2.2981567376899874,0.02702702702702703,0.0012285012285012285
25,Oleksandr Zinchenko,DEF,Arsenal,48.0,2.830984748942377,2.2158632938154468,0.02702702702702703,0.0012162162162162162
423,Elliot Anderson,DEF,Nottingham Forest,50.0,3.228052814042938,1.7916790746057885,0.0,0.0011916461916461917
85,Illia Zabarnyi,DEF,Bournemouth,44.0,2.718910288262274,1.8082108356587665,0.0,0.001167076167076167
171,Malo Gusto,DEF,Chelsea,49.0,2.143657351029442,1.4538991659211786,0.0,0.0011425061425061425
645,Justin Devenny,MID,Crystal Palace,45.0,1.9537465219039976,0.7492532596183361,0.0,0.0010073710073710074
462,Kamaldeen Sulemana,MID,Southampton,50.0,2.067608492589975,0.9031150157151462,0.0,0.000995085995085995
349,Jack Grealish,MID,Manchester City,64.0,1.765567146226071,1.4579614715915301,0.0,0.000995085995085995
300,Wilfred Ndidi,MID,Leicester,49.0,2.47731294155861,0.7875995851935867,0.02702702702702703,0.0009705159705159706
191,Joachim Andersen,DEF,Fulham,42.0,1.8631866975820606,1.942067027521131,0.0,0.0009582309582309583
11,Eddie Nketiah,DEF,Crystal Palace,59.0,1.9790643385467528,1.281879307345333,0.0,0.0009582309582309583
293,Mads Hermansen,GK,Leicester,44.0,2.674128031073886,1.4429313217730302,0.02702702702702703,0.0009336609336609336
45,Ian Maatsen,DEF,Aston Villa,45.0,2.1230998055669734,0.8479767783559209,0.0,0.0009213759213759214
203,Will Hughes,MID,Crystal Palace,49.0,2.2767409022034455,1.4037996370625636,0.0,0.0009090909090909091
239,Adama Traoré,FWD,Fulham,45.0,2.747553464445776,1.532636167841758,0.0,0.0009090909090909091
146,Bart Verbruggen,GK,Brighton,46.0,3.330545332401233,2.187183323344711,0.0,0.0008845208845208846
453,Adam Armstrong,FWD,Southampton,51.0,2.261237341267761,1.4383325395799262,0.0,0.0008722358722358722
355,Rico Lewis,FWD,Manchester City,43.0,2.6835988070517365,1.562656261877662,0.0,0.0008476658476658476
248,Bernd Leno,GK,Fulham,50.0,3.127832738069192,1.9080619835888644,0.0,0.0008476658476658476
525,Mohammed Kudus,MID,West Ham,62.0,3.264622549231671,1.3897668268930763,0.0,0.0008353808353808354
192,Jordan Ayew,DEF,Leicester,51.0,2.605575386960655,1.6772910224406181,0.0,0.0008353808353808354
120,Lewis Dunk,DEF,Brighton,42.0,2.206175754218852,1.9843571437031169,0.0,0.0008230958230958231
291,Wout Faes,DEF,Leicester,38.0,1.688027759583533,1.3012666527718055,0.0,0.0008108108108108108
523,Danny Ings,FWD,West Ham,50.0,3.0638528177274504,1.968457351809294,0.0,0.0007985257985257986
131,Tariq Lamptey,GK,Brighton,44.0,3.4303007148588915,2.3906832276842978,0.0,0.0007985257985257986
651,Orel Mangala,MID,Everton,50.0,2.698914467134236,0.9603735333849382,0.02702702702702703,0.0007862407862407862
543,Matt Doherty,DEF,Wolverhampton Wanderers,43.0,2.671175553174369,2.1910685435645982,0.0,0.0007862407862407862
375,Rasmus Højlund,DEF,Manchester United,69.0,2.6565022391840776,1.6558316718484878,0.0,0.0007739557739557739
288,Conor Coady,DEF,Leicester,40.0,1.5129697277898286,0.7677990412178506,0.02702702702702703,0.0007616707616707617
319,Harvey Elliott,DEF,Liverpool,52.0,2.209499249270112,0.6866875917691364,0.02702702702702703,0.0007248157248157248
600,Yasin Ayari,GK,Brighton,50.0,2.1994550027679525,1.0304886398540467,0.0,0.0007248157248157248
98,Keane Lewis-Potter,MID,Brentford,50.0,2.777038874405973,1.205353416925906,0.0,0.0007125307125307126
338,Sepp van den Berg,DEF,Brentford,41.0,2.1027705036141975,1.4211051798197993,0.0,0.0007125307125307126
172,Reece James,DEF,Chelsea,48.0,2.3501587106097372,1.94231053668116,0.0,0.0006756756756756757
275,Ben Johnson,DEF,Ipswich,38.0,1.2258028618981258,1.3323172089960942,0.0,0.0006511056511056511
770,Marshall Munetsi,FWD,Wolverhampton Wanderers,50.0,3.3092899094029455,1.5466804759465878,0.02702702702702703,0.0006511056511056511
476,Kyle Walker-Peters,MID,Southampton,42.0,1.760122422692092,1.3889212617151205,0.0,0.0006388206388206389
80,Luis Sinisterra,FWD,Bournemouth,48.0,2.556579903058213,1.9201588245314192,0.0,0.0006142506142506142
27,Cameron Archer,DEF,Southampton,48.0,1.8107901166830358,0.8134139563342586,0.0,0.0006142506142506142
720,Emmanuel Agbadou,DEF,Wolverhampton Wanderers,40.0,2.614457840196405,1.754086025138256,0.0,0.0006019656019656019
362,John Stones,FWD,Manchester City,53.0,2.315759413503559,2.109272658238214,0.0,0.0005651105651105651
241,Calvin Bassey,DEF,Fulham,45.0,2.2722397166612125,1.8271493843474638,0.0,0.0005405405405405405
587,Crysencio Summerville,MID,West Ham,56.0,1.7547226139048013,1.0538529244166088,0.0,0.0005405405405405405
357,James McAtee,DEF,Manchester City,46.0,2.272705249657556,1.454789532437759,0.0,0.0005405405405405405
411,Lewis Miley,DEF,Newcastle United,50.0,1.8956406494264162,0.8485281374238571,0.0,0.0005282555282555282
619,Jens Cajuste,MID,Ipswich,45.0,1.8782782882649782,0.8644667176175952,0.0,0.000515970515970516
